(keras)skoppula@sls-sm-8:~/lstm-testing/rnn-from-scratch$ CUDA_VISIBLE_DEVICES=3 python lstm_all_variants.py -t -d shakespeare -v additive_no_sigmoid_linear
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
{'dataset': 'shakespeare', 'train': True, 'variant': 'additive_no_sigmoid_linear', 'generate': False, 'num_words': None}
('fetched data. trn/test data shape: ', (29743, 30), (29743, 30), (7436, 30), (7436, 30))
('num steps in trn and val epochs', 116, 29)
('Model name', 'lstm_all_variants')
building graph...
created model.
starting to train model!
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:82:00.0
Total memory: 11.90GiB
Free memory: 11.76GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:82:00.0)
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 2390 get requests, put_count=2256 evicted_count=1000 eviction_rate=0.443262 and unsatisfied allocation rate=0.516318
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 100 to 110
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 2444 get requests, put_count=2480 evicted_count=1000 eviction_rate=0.403226 and unsatisfied allocation rate=0.403846
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 256 to 281
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 4777 get requests, put_count=4680 evicted_count=1000 eviction_rate=0.213675 and unsatisfied allocation rate=0.241993
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 655 to 720
('epoch', 0, 'train_loss:', 3.9546739864349365, 'val_loss:', 0.96165108203887939)
('epoch', 1, 'train_loss:', 3.842860336303711, 'val_loss:', 0.95870637416839599)
('epoch', 2, 'train_loss:', 3.8146035313606261, 'val_loss:', 0.95233358144760127)
('epoch', 3, 'train_loss:', 3.7942737388610839, 'val_loss:', 0.94402368783950807)
('epoch', 4, 'train_loss:', 3.7550070166587828, 'val_loss:', 0.93324975013732914)
('epoch', 5, 'train_loss:', 3.6937792110443115, 'val_loss:', 0.91335881233215332)
('epoch', 6, 'train_loss:', 3.6142705416679384, 'val_loss:', 0.89368871212005618)
('epoch', 7, 'train_loss:', 3.529729266166687, 'val_loss:', 0.87207508325576777)
('epoch', 8, 'train_loss:', 3.4443016386032106, 'val_loss:', 0.85159527540206914)
('epoch', 9, 'train_loss:', 3.3737116718292235, 'val_loss:', 0.83420172214508059)
('epoch', 10, 'train_loss:', 3.3125781846046447, 'val_loss:', 0.8237059760093689)
('epoch', 11, 'train_loss:', 3.2558723640441896, 'val_loss:', 0.80821066379547124)
('epoch', 12, 'train_loss:', 3.2106952786445619, 'val_loss:', 0.79765785694122315)
('epoch', 13, 'train_loss:', 3.1681543946266175, 'val_loss:', 0.78697999238967897)
('epoch', 14, 'train_loss:', 3.1253193807601929, 'val_loss:', 0.77920648574829099)
('epoch', 15, 'train_loss:', 3.0924576067924501, 'val_loss:', 0.7686348557472229)
('epoch', 16, 'train_loss:', 3.0586089944839476, 'val_loss:', 0.76239858388900761)
('epoch', 17, 'train_loss:', 3.0306348967552186, 'val_loss:', 0.75696482181549074)
('epoch', 18, 'train_loss:', 3.0101250672340392, 'val_loss:', 0.74933861970901494)
('epoch', 19, 'train_loss:', 2.9899834871292112, 'val_loss:', 0.74659772634506227)
('epoch', 20, 'train_loss:', 2.9662566566467286, 'val_loss:', 0.74094555616378788)
('epoch', 21, 'train_loss:', 2.9542868113517762, 'val_loss:', 0.7381903791427612)
('epoch', 22, 'train_loss:', 2.9400425434112547, 'val_loss:', 0.73282272815704341)
('epoch', 23, 'train_loss:', 2.9293115139007568, 'val_loss:', 0.73291132450103758)
('epoch', 24, 'train_loss:', 2.9141458415985109, 'val_loss:', 0.72957822561264041)
('epoch', 25, 'train_loss:', 2.9039080667495729, 'val_loss:', 0.72727299451827998)
('epoch', 26, 'train_loss:', 2.8946727538108825, 'val_loss:', 0.72426360368728637)
('epoch', 27, 'train_loss:', 2.8838827753067018, 'val_loss:', 0.72181994676589967)
('epoch', 28, 'train_loss:', 2.8740867543220521, 'val_loss:', 0.71927131652832033)
('epoch', 29, 'train_loss:', 2.869975905418396, 'val_loss:', 0.7170702195167542)
('epoch', 30, 'train_loss:', 2.8583819174766543, 'val_loss:', 0.71536882638931276)
('epoch', 31, 'train_loss:', 2.8508864712715147, 'val_loss:', 0.71398391723632815)
('epoch', 32, 'train_loss:', 2.8413205838203428, 'val_loss:', 0.71286762237548829)
('epoch', 33, 'train_loss:', 2.8368916440010072, 'val_loss:', 0.71075505018234253)
('epoch', 34, 'train_loss:', 2.8302508878707884, 'val_loss:', 0.70710078001022336)
('epoch', 35, 'train_loss:', 2.8185110044479371, 'val_loss:', 0.70634830951690675)
('epoch', 36, 'train_loss:', 2.8172831153869629, 'val_loss:', 0.70246614694595333)
('epoch', 37, 'train_loss:', 2.804596230983734, 'val_loss:', 0.7021953725814819)
('epoch', 38, 'train_loss:', 2.7988636422157289, 'val_loss:', 0.69923496961593623)
('epoch', 39, 'train_loss:', 2.7912363314628603, 'val_loss:', 0.69740340471267703)
('epoch', 40, 'train_loss:', 2.7855531930923463, 'val_loss:', 0.69655388116836547)
('epoch', 41, 'train_loss:', 2.7802477025985719, 'val_loss:', 0.69433588027954096)
('epoch', 42, 'train_loss:', 2.769601583480835, 'val_loss:', 0.69363399744033816)
('epoch', 43, 'train_loss:', 2.7726679039001465, 'val_loss:', 0.69342488050460815)
('epoch', 44, 'train_loss:', 2.7621193289756776, 'val_loss:', 0.69142555236816405)
('epoch', 45, 'train_loss:', 2.7611272001266478, 'val_loss:', 0.68955734729766849)
('epoch', 46, 'train_loss:', 2.7588813948631286, 'val_loss:', 0.68715309858322149)
('epoch', 47, 'train_loss:', 2.7534043765068055, 'val_loss:', 0.68875198125839232)
('epoch', 48, 'train_loss:', 2.7459675455093384, 'val_loss:', 0.68738204956054683)
('epoch', 49, 'train_loss:', 2.7430337524414061, 'val_loss:', 0.68725938320159907)
('epoch', 50, 'train_loss:', 2.7376224064826964, 'val_loss:', 0.68582065105438228)
('epoch', 51, 'train_loss:', 2.7338008975982664, 'val_loss:', 0.68509310007095336)
('epoch', 52, 'train_loss:', 2.7327061629295351, 'val_loss:', 0.68399243593215941)
('epoch', 53, 'train_loss:', 2.7291211128234862, 'val_loss:', 0.68269171476364132)
('epoch', 54, 'train_loss:', 2.7260952496528628, 'val_loss:', 0.68115767002105709)
('epoch', 55, 'train_loss:', 2.7212202334403992, 'val_loss:', 0.683163788318634)
('epoch', 56, 'train_loss:', 2.7186477518081666, 'val_loss:', 0.68060166120529175)
('epoch', 57, 'train_loss:', 2.7176820564270021, 'val_loss:', 0.67974680662155151)
('epoch', 58, 'train_loss:', 2.7089264583587647, 'val_loss:', 0.67823092222213743)
('epoch', 59, 'train_loss:', 2.7097964310646057, 'val_loss:', 0.67956126928329463)
('epoch', 60, 'train_loss:', 2.7052390742301942, 'val_loss:', 0.67816259622573849)
('epoch', 61, 'train_loss:', 2.70366272687912, 'val_loss:', 0.67709852218627931)
('epoch', 62, 'train_loss:', 2.69877863407135, 'val_loss:', 0.67545110702514644)
('epoch', 63, 'train_loss:', 2.6996879601478576, 'val_loss:', 0.67470928430557253)
('epoch', 64, 'train_loss:', 2.6950035357475279, 'val_loss:', 0.67451621055603028)
('epoch', 65, 'train_loss:', 2.6923277473449705, 'val_loss:', 0.67320103168487544)
('epoch', 66, 'train_loss:', 2.6869046139717101, 'val_loss:', 0.67269219398498536)
('epoch', 67, 'train_loss:', 2.6875181460380553, 'val_loss:', 0.67226814031600957)
('epoch', 68, 'train_loss:', 2.6838168931007385, 'val_loss:', 0.67189797878265378)
('epoch', 69, 'train_loss:', 2.6818270421028139, 'val_loss:', 0.67135881662368779)
('epoch', 70, 'train_loss:', 2.676641433238983, 'val_loss:', 0.6721789956092834)
('epoch', 71, 'train_loss:', 2.6776964855194092, 'val_loss:', 0.67177945852279664)
('epoch', 72, 'train_loss:', 2.6726619076728819, 'val_loss:', 0.66904790878295894)
('epoch', 73, 'train_loss:', 2.6684206128120422, 'val_loss:', 0.66890396595001222)
('epoch', 74, 'train_loss:', 2.6688276505470276, 'val_loss:', 0.66952321529388426)
('epoch', 75, 'train_loss:', 2.6673598289489746, 'val_loss:', 0.6682171416282654)
('epoch', 76, 'train_loss:', 2.6637938618659973, 'val_loss:', 0.66667697668075565)
('epoch', 77, 'train_loss:', 2.6622621107101438, 'val_loss:', 0.66542312860488895)
('epoch', 78, 'train_loss:', 2.6620374655723573, 'val_loss:', 0.66387051343917847)
('epoch', 79, 'train_loss:', 2.6571447157859804, 'val_loss:', 0.66491728544235229)
('epoch', 80, 'train_loss:', 2.6529614758491515, 'val_loss:', 0.665164680480957)
('epoch', 81, 'train_loss:', 2.6507639455795289, 'val_loss:', 0.66374665498733521)
('epoch', 82, 'train_loss:', 2.6493339061737062, 'val_loss:', 0.6646928548812866)
('epoch', 83, 'train_loss:', 2.6479232597351072, 'val_loss:', 0.66175640106201172)
('epoch', 84, 'train_loss:', 2.6483068227767945, 'val_loss:', 0.66160954475402833)
('epoch', 85, 'train_loss:', 2.6401939153671266, 'val_loss:', 0.66071719646453853)
('epoch', 86, 'train_loss:', 2.6388380336761474, 'val_loss:', 0.66216541290283204)
('epoch', 87, 'train_loss:', 2.636339478492737, 'val_loss:', 0.66012446165084837)
('epoch', 88, 'train_loss:', 2.6367585158348081, 'val_loss:', 0.65982320308685305)
('epoch', 89, 'train_loss:', 2.6346610093116762, 'val_loss:', 0.65957354545593261)
('epoch', 90, 'train_loss:', 2.6322895526885985, 'val_loss:', 0.65812895298004148)
('epoch', 91, 'train_loss:', 2.6291957736015319, 'val_loss:', 0.657741231918335)
('epoch', 92, 'train_loss:', 2.6260634279251098, 'val_loss:', 0.65686692476272579)
('epoch', 93, 'train_loss:', 2.6268052887916564, 'val_loss:', 0.65733697652816769)
('epoch', 94, 'train_loss:', 2.6236551976203919, 'val_loss:', 0.65659755706787104)
('epoch', 95, 'train_loss:', 2.6213461804389953, 'val_loss:', 0.65623310089111331)
('epoch', 96, 'train_loss:', 2.6187171077728273, 'val_loss:', 0.65619243383407588)
('epoch', 97, 'train_loss:', 2.6154584550857543, 'val_loss:', 0.65499362230300906)
('epoch', 98, 'train_loss:', 2.6164327979087831, 'val_loss:', 0.65531987667083735)
('epoch', 99, 'train_loss:', 2.6106435728073119, 'val_loss:', 0.65285986900329585)
('epoch', 100, 'train_loss:', 2.6117165470123291, 'val_loss:', 0.65338334083557126)
('epoch', 101, 'train_loss:', 2.6093840932846071, 'val_loss:', 0.65439386844635006)
('epoch', 102, 'train_loss:', 2.6031456017494201, 'val_loss:', 0.65208339214324951)
('epoch', 103, 'train_loss:', 2.6018148946762083, 'val_loss:', 0.65163403511047369)
('epoch', 104, 'train_loss:', 2.599469223022461, 'val_loss:', 0.65177248239517216)
('epoch', 105, 'train_loss:', 2.5983269166946412, 'val_loss:', 0.65149297714233401)
('epoch', 106, 'train_loss:', 2.6026723647117613, 'val_loss:', 0.65028750658035284)
('epoch', 107, 'train_loss:', 2.5941426444053648, 'val_loss:', 0.65143402814865115)
('epoch', 108, 'train_loss:', 2.5961183404922483, 'val_loss:', 0.64898063182830812)
('epoch', 109, 'train_loss:', 2.5937931871414186, 'val_loss:', 0.65016307830810549)
('epoch', 110, 'train_loss:', 2.5900337934494018, 'val_loss:', 0.64643328666687017)
('epoch', 111, 'train_loss:', 2.5828099131584166, 'val_loss:', 0.64812177658081049)
('epoch', 112, 'train_loss:', 2.5882897281646731, 'val_loss:', 0.64839927434921263)
('epoch', 113, 'train_loss:', 2.5822001051902772, 'val_loss:', 0.64502085685729982)
('epoch', 114, 'train_loss:', 2.5795403051376344, 'val_loss:', 0.64512851953506467)
('epoch', 115, 'train_loss:', 2.5809810829162596, 'val_loss:', 0.64707542419433595)
('epoch', 116, 'train_loss:', 2.5760610055923463, 'val_loss:', 0.64520156145095831)
('epoch', 117, 'train_loss:', 2.5736935138702393, 'val_loss:', 0.64522182464599609)
('epoch', 118, 'train_loss:', 2.5766211342811585, 'val_loss:', 0.64458675861358639)
('epoch', 119, 'train_loss:', 2.5759055137634279, 'val_loss:', 0.64257332086563113)
('epoch', 120, 'train_loss:', 2.5691599488258361, 'val_loss:', 0.64400175809860227)
('epoch', 121, 'train_loss:', 2.5662244892120363, 'val_loss:', 0.64298239231109622)
('epoch', 122, 'train_loss:', 2.5673875665664672, 'val_loss:', 0.64267833709716793)
('epoch', 123, 'train_loss:', 2.5662406063079835, 'val_loss:', 0.6430194711685181)
('epoch', 124, 'train_loss:', 2.5622377872467039, 'val_loss:', 0.64097030639648434)
('epoch', 125, 'train_loss:', 2.5589934682846067, 'val_loss:', 0.64092885494232177)
('epoch', 126, 'train_loss:', 2.5591221785545351, 'val_loss:', 0.64106271505355839)
('epoch', 127, 'train_loss:', 2.5568096756935121, 'val_loss:', 0.63984791755676274)
('epoch', 128, 'train_loss:', 2.5577593207359315, 'val_loss:', 0.63898728609085087)
('epoch', 129, 'train_loss:', 2.5533485531806948, 'val_loss:', 0.64017088174819947)
('epoch', 130, 'train_loss:', 2.5526289463043215, 'val_loss:', 0.63768952846527105)
('epoch', 131, 'train_loss:', 2.5505605649948122, 'val_loss:', 0.63902649879455564)
('epoch', 132, 'train_loss:', 2.5499405765533449, 'val_loss:', 0.63707968711853025)
('epoch', 133, 'train_loss:', 2.5449871921539309, 'val_loss:', 0.63715702533721918)
('epoch', 134, 'train_loss:', 2.5444549703598023, 'val_loss:', 0.63575837850570682)
('epoch', 135, 'train_loss:', 2.5415247797966005, 'val_loss:', 0.63469588994979853)
('epoch', 136, 'train_loss:', 2.5393828177452087, 'val_loss:', 0.63684789180755619)
('epoch', 137, 'train_loss:', 2.5403343391418458, 'val_loss:', 0.63707805633544923)
('epoch', 138, 'train_loss:', 2.536911702156067, 'val_loss:', 0.63567981958389286)
('epoch', 139, 'train_loss:', 2.5333767724037171, 'val_loss:', 0.63612618207931515)
('epoch', 140, 'train_loss:', 2.5336430168151853, 'val_loss:', 0.6352186441421509)
('epoch', 141, 'train_loss:', 2.5358425784111023, 'val_loss:', 0.63230255365371701)
('epoch', 142, 'train_loss:', 2.5300452589988707, 'val_loss:', 0.63263988018035888)
('epoch', 143, 'train_loss:', 2.5310995864868162, 'val_loss:', 0.63320419788360593)
('epoch', 144, 'train_loss:', 2.524541163444519, 'val_loss:', 0.63232543230056759)
('epoch', 145, 'train_loss:', 2.5234971356391909, 'val_loss:', 0.63110292911529542)
('epoch', 146, 'train_loss:', 2.5211673212051391, 'val_loss:', 0.63021506786346437)
('epoch', 147, 'train_loss:', 2.5189585018157961, 'val_loss:', 0.62912867784500126)
('epoch', 148, 'train_loss:', 2.5214524030685426, 'val_loss:', 0.63152291059494015)
('epoch', 149, 'train_loss:', 2.5184255266189575, 'val_loss:', 0.63016146898269654)
('epoch', 150, 'train_loss:', 2.5122673082351685, 'val_loss:', 0.62855939149856566)
('epoch', 151, 'train_loss:', 2.5132531785964964, 'val_loss:', 0.62935468912124637)
('epoch', 152, 'train_loss:', 2.5128347611427309, 'val_loss:', 0.62883461952209474)
('epoch', 153, 'train_loss:', 2.5090155053138732, 'val_loss:', 0.62824454307556155)
('epoch', 154, 'train_loss:', 2.5103871870040892, 'val_loss:', 0.62723563194274901)
('epoch', 155, 'train_loss:', 2.5043519139289856, 'val_loss:', 0.62564440965652468)
('epoch', 156, 'train_loss:', 2.5019927668571471, 'val_loss:', 0.626305410861969)
